    x:          approx:          exact:            relative error(log10)
     0.46210000     0.52853920     0.52807803     -3.0588351
     0.46220000     0.52844895     0.52798787     -3.0588505
     0.46230000     0.52835869     0.52789771     -3.0588658
     0.46240000     0.52826842     0.52780753     -3.0588812
     0.46250000     0.52817813     0.52771734     -3.0588965
     0.46260000     0.52808784     0.52762715     -3.0589119
     0.46270000     0.52799754     0.52753694     -3.0589272
     0.46280000     0.52790723     0.52744672     -3.0589425
     0.46290000     0.52781691     0.52735650     -3.0589579
     0.46300000     0.52772658     0.52726626     -3.0589732
     0.46310000     0.52763624     0.52717602     -3.0589885
     0.46320000     0.52754589     0.52708576     -3.0590039
     0.46330000     0.52745553     0.52699550     -3.0590192
     0.46340000     0.52736516     0.52690522     -3.0590345
     0.46350000     0.52727478     0.52681494     -3.0590499
     0.46360000     0.52718439     0.52672464     -3.0590652
     0.46370000     0.52709399     0.52663434     -3.0590805
     0.46380000     0.52700358     0.52654402     -3.0590958
     0.46390000     0.52691316     0.52645370     -3.0591111
     0.46400000     0.52682273     0.52636337     -3.0591264
     0.46410000     0.52673230     0.52627303     -3.0591418
     0.46420000     0.52664185     0.52618267     -3.0591571
     0.46430000     0.52655139     0.52609231     -3.0591724
     0.46440000     0.52646093     0.52600194     -3.0591877
     0.46450000     0.52637045     0.52591156     -3.0592030
     0.46460000     0.52627996     0.52582117     -3.0592183
     0.46470000     0.52618947     0.52573077     -3.0592336
     0.46480000     0.52609896     0.52564036     -3.0592489
     0.46490000     0.52600845     0.52554994     -3.0592642
     0.46500000     0.52591793     0.52545951     -3.0592795
     0.46510000     0.52582739     0.52536907     -3.0592947
     0.46520000     0.52573685     0.52527862     -3.0593100
     0.46530000     0.52564630     0.52518816     -3.0593253
     0.46540000     0.52555573     0.52509770     -3.0593406
     0.46550000     0.52546516     0.52500722     -3.0593559
     0.46560000     0.52537458     0.52491673     -3.0593712
     0.46570000     0.52528399     0.52482624     -3.0593864
     0.46580000     0.52519339     0.52473573     -3.0594017
     0.46590000     0.52510278     0.52464522     -3.0594170
     0.46600000     0.52501216     0.52455469     -3.0594323
     0.46610000     0.52492153     0.52446416     -3.0594475
     0.46620000     0.52483089     0.52437362     -3.0594628
     0.46630000     0.52474024     0.52428306     -3.0594781
     0.46640000     0.52464959     0.52419250     -3.0594933
     0.46650000     0.52455892     0.52410193     -3.0595086
     0.46660000     0.52446825     0.52401135     -3.0595238
     0.46670000     0.52437756     0.52392076     -3.0595391
     0.46680000     0.52428687     0.52383016     -3.0595544
     0.46690000     0.52419616     0.52373955     -3.0595696
     0.46700000     0.52410545     0.52364893     -3.0595849
     0.46710000     0.52401472     0.52355830     -3.0596001
     0.46720000     0.52392399     0.52346767     -3.0596154
     0.46730000     0.52383325     0.52337702     -3.0596306
     0.46740000     0.52374250     0.52328636     -3.0596458
     0.46750000     0.52365174     0.52319570     -3.0596611
     0.46760000     0.52356097     0.52310502     -3.0596763
     0.46770000     0.52347019     0.52301434     -3.0596916
     0.46780000     0.52337940     0.52292365     -3.0597068
     0.46790000     0.52328861     0.52283295     -3.0597220
     0.46800000     0.52319780     0.52274223     -3.0597373
     0.46810000     0.52310698     0.52265151     -3.0597525
     0.46820000     0.52301616     0.52256078     -3.0597677
     0.46830000     0.52292532     0.52247004     -3.0597830
     0.46840000     0.52283448     0.52237929     -3.0597982
     0.46850000     0.52274363     0.52228854     -3.0598134
     0.46860000     0.52265276     0.52219777     -3.0598286
     0.46870000     0.52256189     0.52210699     -3.0598438
     0.46880000     0.52247101     0.52201621     -3.0598591
     0.46890000     0.52238012     0.52192541     -3.0598743
     0.46900000     0.52228922     0.52183461     -3.0598895
     0.46910000     0.52219831     0.52174379     -3.0599047
     0.46920000     0.52210740     0.52165297     -3.0599199
     0.46930000     0.52201647     0.52156214     -3.0599351
     0.46940000     0.52192553     0.52147130     -3.0599503
     0.46950000     0.52183459     0.52138045     -3.0599655
     0.46960000     0.52174363     0.52128959     -3.0599807
     0.46970000     0.52165267     0.52119872     -3.0599959
     0.46980000     0.52156170     0.52110784     -3.0600111
     0.46990000     0.52147072     0.52101696     -3.0600263
     0.47000000     0.52137973     0.52092606     -3.0600415
     0.47010000     0.52128873     0.52083516     -3.0600567
     0.47020000     0.52119772     0.52074424     -3.0600719
     0.47030000     0.52110670     0.52065332     -3.0600871
     0.47040000     0.52101567     0.52056239     -3.0601023
     0.47050000     0.52092464     0.52047145     -3.0601175
     0.47060000     0.52083359     0.52038050     -3.0601327
     0.47070000     0.52074254     0.52028954     -3.0601478
     0.47080000     0.52065147     0.52019857     -3.0601630
     0.47090000     0.52056040     0.52010759     -3.0601782
     0.47100000     0.52046932     0.52001661     -3.0601934
     0.47110000     0.52037823     0.51992561     -3.0602086
     0.47120000     0.52028713     0.51983461     -3.0602237
     0.47130000     0.52019602     0.51974359     -3.0602389
     0.47140000     0.52010490     0.51965257     -3.0602541
     0.47150000     0.52001378     0.51956154     -3.0602692
     0.47160000     0.51992264     0.51947050     -3.0602844
     0.47170000     0.51983150     0.51937945     -3.0602996
     0.47180000     0.51974035     0.51928839     -3.0603147
     0.47190000     0.51964918     0.51919733     -3.0603299
     0.47200000     0.51955801     0.51910625     -3.0603451
     0.47210000     0.51946683     0.51901517     -3.0603602
     0.47220000     0.51937565     0.51892407     -3.0603754
     0.47230000     0.51928445     0.51883297     -3.0603905
     0.47240000     0.51919324     0.51874186     -3.0604057
     0.47250000     0.51910203     0.51865074     -3.0604209
     0.47260000     0.51901080     0.51855961     -3.0604360
     0.47270000     0.51891957     0.51846847     -3.0604512
     0.47280000     0.51882833     0.51837732     -3.0604663
     0.47290000     0.51873708     0.51828617     -3.0604815
     0.47300000     0.51864582     0.51819500     -3.0604966
     0.47310000     0.51855455     0.51810383     -3.0605117
     0.47320000     0.51846327     0.51801265     -3.0605269
     0.47330000     0.51837198     0.51792146     -3.0605420
     0.47340000     0.51828069     0.51783026     -3.0605572
     0.47350000     0.51818939     0.51773905     -3.0605723
     0.47360000     0.51809807     0.51764783     -3.0605874
     0.47370000     0.51800675     0.51755660     -3.0606026
     0.47380000     0.51791542     0.51746537     -3.0606177
     0.47390000     0.51782408     0.51737413     -3.0606328
     0.47400000     0.51773274     0.51728287     -3.0606480
     0.47410000     0.51764138     0.51719161     -3.0606631
     0.47420000     0.51755002     0.51710034     -3.0606782
     0.47430000     0.51745864     0.51700906     -3.0606934
     0.47440000     0.51736726     0.51691778     -3.0607085
     0.47450000     0.51727587     0.51682648     -3.0607236
     0.47460000     0.51718447     0.51673518     -3.0607387
     0.47470000     0.51709306     0.51664386     -3.0607538
     0.47480000     0.51700164     0.51655254     -3.0607690
     0.47490000     0.51691022     0.51646121     -3.0607841
     0.47500000     0.51681878     0.51636987     -3.0607992
     0.47510000     0.51672734     0.51627852     -3.0608143
     0.47520000     0.51663589     0.51618716     -3.0608294
     0.47530000     0.51654443     0.51609580     -3.0608445
     0.47540000     0.51645296     0.51600443     -3.0608597
     0.47550000     0.51636148     0.51591304     -3.0608748
     0.47560000     0.51626999     0.51582165     -3.0608899
     0.47570000     0.51617850     0.51573025     -3.0609050
     0.47580000     0.51608700     0.51563884     -3.0609201
     0.47590000     0.51599548     0.51554743     -3.0609352
     0.47600000     0.51590396     0.51545600     -3.0609503
     0.47610000     0.51581243     0.51536457     -3.0609654
     0.47620000     0.51572090     0.51527312     -3.0609805
     0.47630000     0.51562935     0.51518167     -3.0609956
     0.47640000     0.51553780     0.51509021     -3.0610107
     0.47650000     0.51544623     0.51499874     -3.0610258
     0.47660000     0.51535466     0.51490727     -3.0610409
     0.47670000     0.51526308     0.51481578     -3.0610560
     0.47680000     0.51517149     0.51472429     -3.0610711
     0.47690000     0.51507989     0.51463279     -3.0610862
     0.47700000     0.51498829     0.51454128     -3.0611012
     0.47710000     0.51489667     0.51444976     -3.0611163
     0.47720000     0.51480505     0.51435823     -3.0611314
     0.47730000     0.51471342     0.51426669     -3.0611465
     0.47740000     0.51462178     0.51417515     -3.0611616
     0.47750000     0.51453013     0.51408359     -3.0611767
     0.47760000     0.51443847     0.51399203     -3.0611918
     0.47770000     0.51434681     0.51390046     -3.0612068
     0.47780000     0.51425514     0.51380888     -3.0612219
     0.47790000     0.51416345     0.51371730     -3.0612370
     0.47800000     0.51407176     0.51362570     -3.0612521
     0.47810000     0.51398006     0.51353410     -3.0612672
     0.47820000     0.51388836     0.51344249     -3.0612822
     0.47830000     0.51379664     0.51335087     -3.0612973
     0.47840000     0.51370492     0.51325924     -3.0613124
     0.47850000     0.51361319     0.51316760     -3.0613274
     0.47860000     0.51352145     0.51307595     -3.0613425
     0.47870000     0.51342970     0.51298430     -3.0613576
     0.47880000     0.51333794     0.51289264     -3.0613727
     0.47890000     0.51324617     0.51280097     -3.0613877
     0.47900000     0.51315440     0.51270929     -3.0614028
     0.47910000     0.51306262     0.51261760     -3.0614178
     0.47920000     0.51297083     0.51252591     -3.0614329
     0.47930000     0.51287903     0.51243420     -3.0614480
     0.47940000     0.51278722     0.51234249     -3.0614630
     0.47950000     0.51269541     0.51225077     -3.0614781
     0.47960000     0.51260358     0.51215904     -3.0614932
     0.47970000     0.51251175     0.51206730     -3.0615082
     0.47980000     0.51241991     0.51197556     -3.0615233
     0.47990000     0.51232806     0.51188381     -3.0615383
     0.48000000     0.51223621     0.51179204     -3.0615534
     0.48010000     0.51214434     0.51170028     -3.0615684
     0.48020000     0.51205247     0.51160850     -3.0615835
     0.48030000     0.51196059     0.51151671     -3.0615985
     0.48040000     0.51186870     0.51142492     -3.0616136
     0.48050000     0.51177680     0.51133311     -3.0616286
     0.48060000     0.51168489     0.51124130     -3.0616437
     0.48070000     0.51159298     0.51114948     -3.0616587
     0.48080000     0.51150106     0.51105766     -3.0616738
     0.48090000     0.51140913     0.51096582     -3.0616888
     0.48100000     0.51131719     0.51087398     -3.0617039
     0.48110000     0.51122524     0.51078213     -3.0617189
     0.48120000     0.51113329     0.51069027     -3.0617340
     0.48130000     0.51104132     0.51059840     -3.0617490
     0.48140000     0.51094935     0.51050652     -3.0617640
     0.48150000     0.51085737     0.51041464     -3.0617791
     0.48160000     0.51076539     0.51032275     -3.0617941
     0.48170000     0.51067339     0.51023085     -3.0618091
     0.48180000     0.51058139     0.51013894     -3.0618242
     0.48190000     0.51048938     0.51004702     -3.0618392
     0.48200000     0.51039736     0.50995510     -3.0618543
     0.48210000     0.51030533     0.50986316     -3.0618693
     0.48220000     0.51021329     0.50977122     -3.0618843
     0.48230000     0.51012125     0.50967927     -3.0618994
     0.48240000     0.51002920     0.50958732     -3.0619144
     0.48250000     0.50993714     0.50949535     -3.0619294
     0.48260000     0.50984507     0.50940338     -3.0619444
     0.48270000     0.50975299     0.50931140     -3.0619595
     0.48280000     0.50966091     0.50921941     -3.0619745
     0.48290000     0.50956882     0.50912741     -3.0619895
     0.48300000     0.50947672     0.50903541     -3.0620046
     0.48310000     0.50938461     0.50894339     -3.0620196
     0.48320000     0.50929249     0.50885137     -3.0620346
     0.48330000     0.50920037     0.50875934     -3.0620496
     0.48340000     0.50910824     0.50866731     -3.0620646
     0.48350000     0.50901610     0.50857526     -3.0620797
     0.48360000     0.50892395     0.50848321     -3.0620947
     0.48370000     0.50883179     0.50839115     -3.0621097
     0.48380000     0.50873963     0.50829908     -3.0621247
     0.48390000     0.50864746     0.50820700     -3.0621397
     0.48400000     0.50855528     0.50811492     -3.0621548
     0.48410000     0.50846309     0.50802283     -3.0621698
     0.48420000     0.50837090     0.50793073     -3.0621848
     0.48430000     0.50827869     0.50783862     -3.0621998
     0.48440000     0.50818648     0.50774650     -3.0622148
     0.48450000     0.50809426     0.50765438     -3.0622298
     0.48460000     0.50800204     0.50756225     -3.0622448
     0.48470000     0.50790980     0.50747011     -3.0622599
     0.48480000     0.50781756     0.50737796     -3.0622749
     0.48490000     0.50772531     0.50728580     -3.0622899
     0.48500000     0.50763305     0.50719364     -3.0623049
     0.48510000     0.50754078     0.50710147     -3.0623199
     0.48520000     0.50744851     0.50700929     -3.0623349
     0.48530000     0.50735623     0.50691710     -3.0623499
     0.48540000     0.50726394     0.50682491     -3.0623649
     0.48550000     0.50717164     0.50673271     -3.0623799
     0.48560000     0.50707934     0.50664050     -3.0623949
     0.48570000     0.50698702     0.50654828     -3.0624099
     0.48580000     0.50689470     0.50645605     -3.0624249
     0.48590000     0.50680238     0.50636382     -3.0624399
     0.48600000     0.50671004     0.50627158     -3.0624549
     0.48610000     0.50661770     0.50617933     -3.0624700
     0.48620000     0.50652534     0.50608708     -3.0624850
     0.48630000     0.50643298     0.50599481     -3.0625000
     0.48640000     0.50634062     0.50590254     -3.0625150
     0.48650000     0.50624824     0.50581026     -3.0625300
     0.48660000     0.50615586     0.50571797     -3.0625450
     0.48670000     0.50606347     0.50562568     -3.0625599
     0.48680000     0.50597107     0.50553337     -3.0625749
     0.48690000     0.50587867     0.50544106     -3.0625899
     0.48700000     0.50578625     0.50534874     -3.0626049
     0.48710000     0.50569383     0.50525642     -3.0626199
     0.48720000     0.50560140     0.50516408     -3.0626349
     0.48730000     0.50550897     0.50507174     -3.0626499
     0.48740000     0.50541652     0.50497939     -3.0626649
     0.48750000     0.50532407     0.50488704     -3.0626799
     0.48760000     0.50523161     0.50479467     -3.0626949
     0.48770000     0.50513915     0.50470230     -3.0627099
     0.48780000     0.50504667     0.50460992     -3.0627249
     0.48790000     0.50495419     0.50451754     -3.0627399
     0.48800000     0.50486170     0.50442514     -3.0627549
     0.48810000     0.50476920     0.50433274     -3.0627699
     0.48820000     0.50467670     0.50424033     -3.0627848
     0.48830000     0.50458418     0.50414791     -3.0627998
     0.48840000     0.50449166     0.50405549     -3.0628148
     0.48850000     0.50439914     0.50396305     -3.0628298
     0.48860000     0.50430660     0.50387061     -3.0628448
     0.48870000     0.50421406     0.50377817     -3.0628598
     0.48880000     0.50412151     0.50368571     -3.0628748
     0.48890000     0.50402895     0.50359325     -3.0628898
     0.48900000     0.50393639     0.50350078     -3.0629047
     0.48910000     0.50384381     0.50340830     -3.0629197
     0.48920000     0.50375123     0.50331581     -3.0629347
     0.48930000     0.50365864     0.50322332     -3.0629497
     0.48940000     0.50356605     0.50313082     -3.0629647
     0.48950000     0.50347345     0.50303831     -3.0629797
     0.48960000     0.50338084     0.50294580     -3.0629947
     0.48970000     0.50328822     0.50285328     -3.0630096
     0.48980000     0.50319559     0.50276075     -3.0630246
     0.48990000     0.50310296     0.50266821     -3.0630396
     0.49000000     0.50301032     0.50257566     -3.0630546
     0.49010000     0.50291767     0.50248311     -3.0630696
     0.49020000     0.50282502     0.50239055     -3.0630845
     0.49030000     0.50273235     0.50229798     -3.0630995
     0.49040000     0.50263968     0.50220541     -3.0631145
     0.49050000     0.50254701     0.50211283     -3.0631295
     0.49060000     0.50245432     0.50202024     -3.0631445
     0.49070000     0.50236163     0.50192764     -3.0631594
     0.49080000     0.50226893     0.50183503     -3.0631744
     0.49090000     0.50217622     0.50174242     -3.0631894
     0.49100000     0.50208351     0.50164980     -3.0632044
     0.49110000     0.50199079     0.50155718     -3.0632193
     0.49120000     0.50189806     0.50146454     -3.0632343
     0.49130000     0.50180532     0.50137190     -3.0632493
     0.49140000     0.50171258     0.50127925     -3.0632643
     0.49150000     0.50161983     0.50118660     -3.0632793
     0.49160000     0.50152707     0.50109393     -3.0632942
     0.49170000     0.50143430     0.50100126     -3.0633092
     0.49180000     0.50134153     0.50090858     -3.0633242
     0.49190000     0.50124875     0.50081590     -3.0633392
     0.49200000     0.50115596     0.50072321     -3.0633541
     0.49210000     0.50106317     0.50063051     -3.0633691
     0.49220000     0.50097037     0.50053780     -3.0633841
     0.49230000     0.50087756     0.50044508     -3.0633990
     0.49240000     0.50078474     0.50035236     -3.0634140
     0.49250000     0.50069191     0.50025963     -3.0634290
     0.49260000     0.50059908     0.50016690     -3.0634440
     0.49270000     0.50050624     0.50007415     -3.0634589
     0.49280000     0.50041340     0.49998140     -3.0634739
     0.49290000     0.50032055     0.49988864     -3.0634889
     0.49300000     0.50022769     0.49979588     -3.0635039
     0.49310000     0.50013482     0.49970311     -3.0635188
     0.49320000     0.50004194     0.49961033     -3.0635338
     0.49330000     0.49994906     0.49951754     -3.0635488
     0.49340000     0.49985617     0.49942475     -3.0635637
     0.49350000     0.49976327     0.49933194     -3.0635787
     0.49360000     0.49967037     0.49923914     -3.0635937
     0.49370000     0.49957746     0.49914632     -3.0636087
     0.49380000     0.49948454     0.49905350     -3.0636236
     0.49390000     0.49939162     0.49896067     -3.0636386
     0.49400000     0.49929868     0.49886783     -3.0636536
     0.49410000     0.49920575     0.49877498     -3.0636685
     0.49420000     0.49911280     0.49868213     -3.0636835
     0.49430000     0.49901985     0.49858927     -3.0636985
     0.49440000     0.49892688     0.49849641     -3.0637134
     0.49450000     0.49883392     0.49840354     -3.0637284
     0.49460000     0.49874094     0.49831066     -3.0637434
     0.49470000     0.49864796     0.49821777     -3.0637584
     0.49480000     0.49855497     0.49812487     -3.0637733
     0.49490000     0.49846197     0.49803197     -3.0637883
     0.49500000     0.49836897     0.49793906     -3.0638033
     0.49510000     0.49827596     0.49784615     -3.0638182
     0.49520000     0.49818294     0.49775323     -3.0638332
     0.49530000     0.49808992     0.49766030     -3.0638482
     0.49540000     0.49799688     0.49756736     -3.0638631
     0.49550000     0.49790385     0.49747442     -3.0638781
     0.49560000     0.49781080     0.49738146     -3.0638931
     0.49570000     0.49771775     0.49728851     -3.0639080
     0.49580000     0.49762469     0.49719554     -3.0639230
     0.49590000     0.49753162     0.49710257     -3.0639380
     0.49600000     0.49743855     0.49700959     -3.0639530
     0.49610000     0.49734546     0.49691660     -3.0639679
     0.49620000     0.49725238     0.49682361     -3.0639829
     0.49630000     0.49715928     0.49673061     -3.0639979
     0.49640000     0.49706618     0.49663760     -3.0640128
     0.49650000     0.49697307     0.49654459     -3.0640278
     0.49660000     0.49687995     0.49645157     -3.0640428
     0.49670000     0.49678683     0.49635854     -3.0640577
     0.49680000     0.49669370     0.49626551     -3.0640727
     0.49690000     0.49660056     0.49617246     -3.0640877
     0.49700000     0.49650742     0.49607942     -3.0641026
     0.49710000     0.49641427     0.49598636     -3.0641176
     0.49720000     0.49632111     0.49589330     -3.0641326
     0.49730000     0.49622795     0.49580023     -3.0641475
     0.49740000     0.49613478     0.49570715     -3.0641625
     0.49750000     0.49604160     0.49561407     -3.0641775
     0.49760000     0.49594841     0.49552098     -3.0641925
     0.49770000     0.49585522     0.49542788     -3.0642074
     0.49780000     0.49576202     0.49533478     -3.0642224
     0.49790000     0.49566881     0.49524166     -3.0642374
     0.49800000     0.49557560     0.49514855     -3.0642523
     0.49810000     0.49548238     0.49505542     -3.0642673
     0.49820000     0.49538915     0.49496229     -3.0642823
     0.49830000     0.49529592     0.49486915     -3.0642972
     0.49840000     0.49520268     0.49477601     -3.0643122
     0.49850000     0.49510943     0.49468285     -3.0643272
     0.49860000     0.49501618     0.49458969     -3.0643421
     0.49870000     0.49492292     0.49449653     -3.0643571
     0.49880000     0.49482965     0.49440336     -3.0643721
     0.49890000     0.49473638     0.49431018     -3.0643871
     0.49900000     0.49464309     0.49421699     -3.0644020
     0.49910000     0.49454981     0.49412380     -3.0644170
     0.49920000     0.49445651     0.49403060     -3.0644320
     0.49930000     0.49436321     0.49393739     -3.0644469
     0.49940000     0.49426990     0.49384418     -3.0644619
     0.49950000     0.49417659     0.49375096     -3.0644769
     0.49960000     0.49408326     0.49365773     -3.0644919
     0.49970000     0.49398993     0.49356450     -3.0645068
     0.49980000     0.49389660     0.49347125     -3.0645218
     0.49990000     0.49380326     0.49337801     -3.0645368
     0.50000000     0.49370991     0.49328475     -3.0645518
     0.50010000     0.49361655     0.49319149     -3.0645667
     0.50020000     0.49352319     0.49309822     -3.0645817
     0.50030000     0.49342982     0.49300495     -3.0645967
     0.50040000     0.49333644     0.49291167     -3.0646116
     0.50050000     0.49324306     0.49281838     -3.0646266
     0.50060000     0.49314967     0.49272509     -3.0646416
     0.50070000     0.49305627     0.49263179     -3.0646566
     0.50080000     0.49296287     0.49253848     -3.0646715
     0.50090000     0.49286946     0.49244516     -3.0646865
     0.50100000     0.49277605     0.49235184     -3.0647015
     0.50110000     0.49268262     0.49225851     -3.0647165
     0.50120000     0.49258919     0.49216518     -3.0647315
     0.50130000     0.49249576     0.49207184     -3.0647464
     0.50140000     0.49240231     0.49197849     -3.0647614
     0.50150000     0.49230886     0.49188514     -3.0647764
     0.50160000     0.49221541     0.49179177     -3.0647914
     0.50170000     0.49212195     0.49169841     -3.0648063
     0.50180000     0.49202848     0.49160503     -3.0648213
     0.50190000     0.49193500     0.49151165     -3.0648363
     0.50200000     0.49184152     0.49141826     -3.0648513
     0.50210000     0.49174803     0.49132487     -3.0648663
     0.50220000     0.49165453     0.49123147     -3.0648812
     0.50230000     0.49156103     0.49113806     -3.0648962
     0.50240000     0.49146752     0.49104465     -3.0649112
     0.50250000     0.49137400     0.49095123     -3.0649262
     0.50260000     0.49128048     0.49085780     -3.0649412
     0.50270000     0.49118695     0.49076437     -3.0649561
     0.50280000     0.49109342     0.49067093     -3.0649711
     0.50290000     0.49099988     0.49057748     -3.0649861
     0.50300000     0.49090633     0.49048403     -3.0650011
     0.50310000     0.49081277     0.49039057     -3.0650161
     0.50320000     0.49071921     0.49029710     -3.0650311
     0.50330000     0.49062564     0.49020363     -3.0650460
     0.50340000     0.49053207     0.49011015     -3.0650610
     0.50350000     0.49043849     0.49001666     -3.0650760
     0.50360000     0.49034490     0.48992317     -3.0650910
     0.50370000     0.49025131     0.48982967     -3.0651060
     0.50380000     0.49015771     0.48973616     -3.0651210
     0.50390000     0.49006410     0.48964265     -3.0651360
     0.50400000     0.48997049     0.48954913     -3.0651510
     0.50410000     0.48987687     0.48945561     -3.0651659
     0.50420000     0.48978324     0.48936208     -3.0651809
     0.50430000     0.48968961     0.48926854     -3.0651959
     0.50440000     0.48959597     0.48917499     -3.0652109
     0.50450000     0.48950232     0.48908144     -3.0652259
     0.50460000     0.48940867     0.48898789     -3.0652409
     0.50470000     0.48931501     0.48889432     -3.0652559
     0.50480000     0.48922134     0.48880075     -3.0652709
     0.50490000     0.48912767     0.48870718     -3.0652859
     0.50500000     0.48903400     0.48861359     -3.0653009
     0.50510000     0.48894031     0.48852000     -3.0653159
     0.50520000     0.48884662     0.48842641     -3.0653308
     0.50530000     0.48875292     0.48833281     -3.0653458
     0.50540000     0.48865922     0.48823920     -3.0653608
     0.50550000     0.48856551     0.48814558     -3.0653758
     0.50560000     0.48847179     0.48805196     -3.0653908
     0.50570000     0.48837807     0.48795833     -3.0654058
     0.50580000     0.48828434     0.48786470     -3.0654208
     0.50590000     0.48819061     0.48777106     -3.0654358
     0.50600000     0.48809686     0.48767741     -3.0654508
     0.50610000     0.48800312     0.48758376     -3.0654658
     0.50620000     0.48790936     0.48749010     -3.0654808
     0.50630000     0.48781560     0.48739643     -3.0654958
     0.50640000     0.48772183     0.48730276     -3.0655108
     0.50650000     0.48762806     0.48720908     -3.0655258
     0.50660000     0.48753428     0.48711540     -3.0655408
     0.50670000     0.48744049     0.48702171     -3.0655558
     0.50680000     0.48734670     0.48692801     -3.0655708
     0.50690000     0.48725290     0.48683431     -3.0655858
     0.50700000     0.48715910     0.48674060     -3.0656008
     0.50710000     0.48706529     0.48664688     -3.0656159
     0.50720000     0.48697147     0.48655316     -3.0656309
     0.50730000     0.48687765     0.48645943     -3.0656459
     0.50740000     0.48678382     0.48636570     -3.0656609
     0.50750000     0.48668998     0.48627195     -3.0656759
     0.50760000     0.48659614     0.48617821     -3.0656909
     0.50770000     0.48650229     0.48608445     -3.0657059
     0.50780000     0.48640843     0.48599069     -3.0657209
     0.50790000     0.48631457     0.48589693     -3.0657359
     0.50800000     0.48622071     0.48580315     -3.0657509
     0.50810000     0.48612683     0.48570938     -3.0657660
     0.50820000     0.48603295     0.48561559     -3.0657810
     0.50830000     0.48593907     0.48552180     -3.0657960
     0.50840000     0.48584517     0.48542800     -3.0658110
     0.50850000     0.48575127     0.48533420     -3.0658260
     0.50860000     0.48565737     0.48524039     -3.0658410
     0.50870000     0.48556346     0.48514657     -3.0658561
     0.50880000     0.48546954     0.48505275     -3.0658711
     0.50890000     0.48537562     0.48495892     -3.0658861
     0.50900000     0.48528169     0.48486509     -3.0659011
     0.50910000     0.48518775     0.48477125     -3.0659161
     0.50920000     0.48509381     0.48467740     -3.0659312
     0.50930000     0.48499986     0.48458355     -3.0659462
     0.50940000     0.48490591     0.48448969     -3.0659612
     0.50950000     0.48481195     0.48439582     -3.0659762
     0.50960000     0.48471798     0.48430195     -3.0659913
     0.50970000     0.48462401     0.48420808     -3.0660063
     0.50980000     0.48453003     0.48411419     -3.0660213
     0.50990000     0.48443605     0.48402030     -3.0660363
     0.51000000     0.48434206     0.48392641     -3.0660514
     0.51010000     0.48424806     0.48383251     -3.0660664
     0.51020000     0.48415406     0.48373860     -3.0660814
     0.51030000     0.48406005     0.48364468     -3.0660965
     0.51040000     0.48396603     0.48355076     -3.0661115
     0.51050000     0.48387201     0.48345684     -3.0661265
     0.51060000     0.48377799     0.48336291     -3.0661416
     0.51070000     0.48368395     0.48326897     -3.0661566
     0.51080000     0.48358991     0.48317502     -3.0661716
     0.51090000     0.48349587     0.48308107     -3.0661867
     0.51100000     0.48340182     0.48298712     -3.0662017
     0.51110000     0.48330776     0.48289315     -3.0662168
     0.51120000     0.48321370     0.48279919     -3.0662318
     0.51130000     0.48311963     0.48270521     -3.0662468
     0.51140000     0.48302555     0.48261123     -3.0662619
     0.51150000     0.48293147     0.48251724     -3.0662769
     0.51160000     0.48283738     0.48242325     -3.0662920
     0.51170000     0.48274329     0.48232925     -3.0663070
     0.51180000     0.48264919     0.48223525     -3.0663221
     0.51190000     0.48255508     0.48214124     -3.0663371
     0.51200000     0.48246097     0.48204722     -3.0663521
     0.51210000     0.48236685     0.48195320     -3.0663672
     0.51220000     0.48227273     0.48185917     -3.0663822
     0.51230000     0.48217860     0.48176514     -3.0663973
     0.51240000     0.48208447     0.48167110     -3.0664124
     0.51250000     0.48199032     0.48157705     -3.0664274
     0.51260000     0.48189618     0.48148300     -3.0664425
     0.51270000     0.48180202     0.48138894     -3.0664575
     0.51280000     0.48170786     0.48129488     -3.0664726
     0.51290000     0.48161370     0.48120081     -3.0664876
     0.51300000     0.48151953     0.48110673     -3.0665027
     0.51310000     0.48142535     0.48101265     -3.0665177
     0.51320000     0.48133117     0.48091856     -3.0665328
     0.51330000     0.48123698     0.48082447     -3.0665479
     0.51340000     0.48114279     0.48073037     -3.0665629
     0.51350000     0.48104859     0.48063626     -3.0665780
     0.51360000     0.48095438     0.48054215     -3.0665931
     0.51370000     0.48086017     0.48044803     -3.0666081
     0.51380000     0.48076595     0.48035391     -3.0666232
     0.51390000     0.48067172     0.48025978     -3.0666383
     0.51400000     0.48057749     0.48016565     -3.0666533
     0.51410000     0.48048326     0.48007151     -3.0666684
     0.51420000     0.48038902     0.47997736     -3.0666835
     0.51430000     0.48029477     0.47988321     -3.0666985
     0.51440000     0.48020052     0.47978905     -3.0667136
     0.51450000     0.48010626     0.47969488     -3.0667287
     0.51460000     0.48001199     0.47960071     -3.0667438
     0.51470000     0.47991772     0.47950654     -3.0667588
     0.51480000     0.47982345     0.47941236     -3.0667739
     0.51490000     0.47972916     0.47931817     -3.0667890
     0.51500000     0.47963487     0.47922398     -3.0668041
     0.51510000     0.47954058     0.47912978     -3.0668192
     0.51520000     0.47944628     0.47903557     -3.0668343
     0.51530000     0.47935198     0.47894136     -3.0668493
     0.51540000     0.47925766     0.47884715     -3.0668644
     0.51550000     0.47916335     0.47875292     -3.0668795
     0.51560000     0.47906902     0.47865870     -3.0668946
     0.51570000     0.47897470     0.47856446     -3.0669097
